Município,Alter do Chão,"49,8","57,9","61,6","68,8","78,1","70,2","72,5","74,4","72,9",
Município,Arronches,"34,4","58,8","54,6","58,5","65,1","68,1","71,4","72,8","72,0",
Município,Avis,"56,8","51,3","60,2","61,0","62,8","69,4","72,8","75,4","74,1",
Município,Campo Maior,"71,6","73,8","85,6","96,2","98,7","90,0","92,4","95,2","94,0",
Município,Castelo de Vide,"37,8","67,2","71,5","68,9","72,2","76,1","82,5","82,6","81,6",
Município,Crato,"47,3","49,3","56,1","66,4","67,0","68,6","73,9","71,9","72,8",
Município,Elvas,"88,8","72,1","83,5","87,5","91,4","84,9","87,7","91,2","89,0",
Município,Fronteira,"48,3","55,7","60,5","74,8","77,6","72,0","76,7","75,3","79,0",
Município,Gavião,"28,0","46,6","50,2","60,4","64,5","63,4","70,3","71,2","71,8",
Município,Marvão,"38,5","55,9","53,6","59,2","59,5","61,2","67,0","66,3","64,8",
Município,Monforte,"38,8","48,6","51,7","66,7","69,2","64,0","71,8","76,5","73,9",
Município,Nisa,"56,7","58,3","59,6","64,3","68,9","67,4","73,3","74,7","73,2",
Município,Ponte de Sor,"58,5","66,9","67,2","82,9","81,1","80,6","84,5","85,9","84,4",
Município,Portalegre,"91,4","95,3","95,8","107,3","108,8","102,0","103,6","105,7","104,1",
Município,Sousel,"71,1","56,9","57,7","64,2","65,7","66,1","71,5","69,5","69,0",
Município,Alandroal,"37,5","44,6","48,4","55,3","54,1","57,1","63,7","64,6","64,5",
Município,Arraiolos,"44,1","47,2","56,4","65,6","67,3","68,7","71,1","72,7","73,3",
Município,Borba,"62,2","63,2","66,5","65,8","68,2","71,3","75,4","75,0","73,9",
Município,Estremoz,"78,1","73,1","73,0","87,5","89,0","89,8","91,2","95,2","93,9",
Município,Évora,"112,0","105,0","111,9","118,9","118,7","112,5","111,0","116,4","117,3",
Município,Montemor-o-Novo,"66,1","64,9","69,9","82,5","79,5","83,1","85,4","87,3","86,8",
Município,Mora,"42,5","58,0","58,2","69,9","69,5","74,2","79,9","82,4","82,4",
Município,Mourão,"43,0","53,1","52,8","52,2","58,4","63,2","68,7","70,4","69,9",
Município,Portel,"32,5","43,2","45,7","54,3","58,0","56,8","63,6","65,0","64,8",
Município,Redondo,"49,7","54,7","56,4","65,3","64,6","66,2","70,0","72,0","71,9",
Município,Reguengos de Monsaraz,"63,9","61,0","72,2","82,3","80,5","86,8","87,8","89,8","89,4",
Município,Vendas Novas,"87,3","94,5","88,0","91,4","87,1","95,0","94,9","96,0","95,2",
Município,Viana do Alentejo,"44,2","56,9","60,6","69,0","65,2","72,2","77,2","78,9","79,3",
Município,Vila Viçosa,"81,6","65,0","77,3","88,3","80,6","81,2","84,7","84,9","83,4",
Município,Albufeira,"98,4","108,0","129,6","118,2","102,1","102,8","104,6","104,4","112,0",
Município,Alcoutim,"29,3","35,9","40,1","52,8","56,1","59,9","67,7","68,5","67,5",
Município,Aljezur,"41,9","57,1","68,7","64,2","63,5","66,7","68,8","64,1","63,1",
Município,Castro Marim,"28,6","53,7","71,3","78,1","74,0","75,0","72,8","69,7","71,7",
Município,Faro,"160,1","139,4","139,1","141,6","146,1","133,1","132,3","132,1","132,5",
Município,Lagoa,"104,5","68,7","97,1","87,3","77,4","87,1","86,5","81,4","89,8",
Município,Lagos,"116,5","97,8","118,1","103,4","96,7","93,3","89,0","88,3","93,8",
Município,Loulé,"132,0","106,8","120,6","110,1","107,8","100,2","98,6","95,8","105,9",
Município,Monchique,"53,8","62,9","52,7","53,4","55,7","53,9","63,4","61,3","61,9",
Município,Olhão,"87,4","68,2","85,6","87,2","85,8","81,4","81,2","80,8","81,1",
Município,Portimão,"137,8","104,9","132,9","117,4","112,4","103,1","101,6","100,7","103,5",
Município,São Brás de Alportel,"78,6","77,2","78,8","80,7","73,4","87,2","85,8","83,6","84,8",
Município,Silves,"68,7","64,3","81,6","80,3","77,6","73,8","75,1","75,2","76,9",
Município,Tavira,"77,6","60,0","83,7","88,4","91,0","88,5","89,3","89,4","92,0",
Município,Vila do Bispo,"50,7","45,6","77,0","62,3","59,3","59,7","63,6","60,9","64,6",
Município,Vila Real de Santo António,"131,1","90,9","104,4","94,4","95,5","91,9","95,0","93,7","91,8",
Município,Vila do Porto,"73,8","70,4","73,0","85,1","87,2","87,4","89,4","89,0","89,7",
Município,Lagoa [R.A.A.],"46,0","56,0","51,6","66,9","68,4","67,3","70,9","71,3","74,2",
Município,Nordeste,"28,1","40,8","41,1","49,6","53,1","55,9","60,9","62,7","62,5",
Município,Ponta Delgada,"99,1","95,4","84,5","113,0","117,7","104,3","103,6","105,5","107,8",
Município,Povoação,"35,4","36,1","45,2","54,1","53,6","57,8","65,5","65,9","66,3",
Município,Ribeira Grande,"43,9","40,6","45,4","67,2","68,2","63,3","67,3","69,5","71,1",
